text,label
 good luck C have funn!,positive
" No Loic, you need to build in a scheduler that lets us post while we sleep",neutral
 yup then we are a day older,neutral
"good moring  gonna take a shower, fix my hair and then Im going out .",positive
just got back from my grandparents suprise 60th anniversary party...it was sooooo much fun!!!,positive
 Yeah I`m kinda glad I did stay home,positive
" I mailed  for some help, you got reply right now from him, I didn`t get, which should probly mean I won`t get it",neutral
"I didn`t get the job at Stuff Magazine  Dammit, that would have been amazing!! Oh well.",neutral
 Haha thanks.,positive
 My public talk in July got canceled and I don`t know why.,negative
Paid for this years ago and used it on another device. Now I have a new phone and when I'm trying to login it says my email address is not in the database.,negative
Bumping dj opus in the drunk in the car.  lmao. Don`t act like u don`t know.,negative
"Great app for sharing lists. Having the iOS, Android and Windows options makes it easy for everyone to manage and view the shared lists. Wish it had location based reminder and built-in spell check then it would be 5*..",positive
 Haha of course! That`s my favorite album of all time,positive
" can`t.  wish I was sleeping. Gotta be at work in less than 4 hours... Wait, what`re u doing up???!",neutral
 your SMS managed to crash my phone.,negative
in about half a hour i`m going to my english lesson...guess i`ll have to wait...and wait for a couple hours so i`m over with it.(( :S   )),negative
Happy Mother`s Day ~ and for single dads who plays both mom and dad role enjoy your day too,positive
Dentist   but the chicks hot so thats a plus,neutral
Quick thoughts. Tired. Happy. Satisfied. Entertained. Excited. Oh... and a bit in love,neutral
can`t believe I`m leaving this place tomorrow.,neutral
Price is very high for Indian users. We don't get 1/10 of what a US citizen gets paid here so there app subscriptions at such prices don't make a sense.,negative
 thank you! It`s sunny outside so that`s a good start,positive
pics arent working for me here on twitter,negative
" Just go near a hive, they`ll tame you!",negative
 I don`t have an invite  i might try Mr P Bale for an invite,neutral
 Absolutely! Lookin` forward to it,neutral
I love Habitica! It's a habit tracker and to-do list that actually motivates me to get things done via the gamification and fun social aspect. The world of Habitica feels like a supportive community of people holding each other accountable and helping each other accomplish their goals. Doing my daily chores is so much more fun when I turn it into a quest for magical potions and eggs!,positive
I've tried several of these kind of things and this seems the most versatile. It takes a while to get the hang of it and I'm still discovering aspects of the app that I didn't know where there. Most times I think something about the app is not good I am realising that I just didn't uncover the setting that fixes the issue yet!,positive
Helpful in making list of work,positive
Rumbo a bachilleres,neutral
_Kid May the 4th be with you,neutral
Quick but need moree practice to add sub lines to proper List,neutral
 gl and say hi for me!,neutral
Great app motivates you to keep going,positive
there`s a guy in my house so i can`t go downstairs with no pants,neutral
Having trouble syncing my iphone to my work exchange email  help!!!!,negative
I know. How sad is that?  RT @caseymercier: 1st day of hurricane season. That's less scarey than govt taking over GM.,negative
"I spent a long time looking at and trying different calendar apps, and this was the only one I could find that had the functionality that I wanted. I haven't looked back since! I highly recommend it.",positive
Ahhhh I think the rain is gonna begin shortly,neutral
"so now that I have a whole 20 followers, 5 of them actual people, I don`t know what to write in here anymore",neutral
going to eat rice and fried chicken from sederhana  the padang restaurant! yummy!,positive
It crashes upon opening after I updated it.,negative
Just finished first workout on Jillian Michaels 30day making the cut program!  Feeling great  Hopefully the eating will be just as good,positive
toodaayy!,neutral
is fixin to clean the house for my mom for mother`s day,positive
_soul i look forward to your new cd  big fan,neutral
 vocï¿½ que sumiu forever do msn.,neutral
"Dear Mikey Robins: nah, you`ve heard it all before",neutral
Super!,positive
" well, my question is on your blog post",neutral
 I googled 'engagement rings' & this is the EXACT ring i want.it was the 1st result too  *sigh* love it.http://twurl.nl/jaq5j4,positive
Is dreading going to work  BUT....its friiiiiday!! whoop!!!,positive
 A little `Chair Lift` tonight would be muchly appreciated,positive
" Ok, im not really that far yet  On the 2nd part of 4. Wish she did them earlier though, like mid day so I could be involved",positive
how bad has life gotten where u  werecounting on the church50\50 raffle? the answer is real bad,negative
does not update tasks in widget automatically,neutral
Easy to work with,positive
": Oh. The voting is over!  But don`t worry, I already voted for you about 100000000000000000000000000000000000 times earlier!!!",positive
Keeps me on track with all of my many projects and the minute details of things I work on. =] I really have a lot of projects!,positive
My flip flop just broke...walking in downtown seattle,negative
"Up early so washed and waxed the car. I`m sure the neighbours think I`m mad, I wash it nearly every week.",neutral
THE SUN IS SHINING< THE SKY IS FACKING BLUE< TELETUBBIES? I HAVE TO **** WORK.,negative
"Im not doing the hunt, i was in the middle of making it but all my work got erased  sry guys, now i look like a idiot for replying 2 all u",negative
in Mallorca. Want to play guitar   When i come home I`m going to buy the mcfly dvd first :]],neutral
just downloaded the tweet deck....look at my and my saviness,neutral
i ate too much ice cream and curly fries,neutral
" it`s a good mix of developers, content developers, providers and venture folks",positive
 yeah- there was definitely a pillow fight.,neutral
Writing in yearbooks make me wanna cry,negative
"Listen, this is a great tool. Take the time to learn how to use it. It will do great things for you. If you are like me and value your time, productivity, and efficiency... Use this app. As an android user, I keep my agenda view along with all my tasks and lists as a widget to the left of my home screen. I keep my calendar view to the right. Quick, clean, efficient.",positive
"Catching up on holiday expenses, and two weeks of Gift Grub",neutral
Parking garage concrete pole 1 -- the new Odessey 0.,neutral
 i wishhh!,positive
 re: the job ... still waiting my friend. Thanks for asking  * I just need a little ... ;) * ? http://blip.fm/~5jehr,positive
Got a deadline to meet!!! No TGIF for me,negative
 I hate cottage cheese.  I even got some fancy stuff last weekend with lemon and berries...I could only eat half of it.,negative
Almost in New York City,neutral
Wunderlist was better. Now i have to push more buttons than before. Dont even know how to prioitize a task when i add it. Why not leave it the way it was and just brand it MS?,negative
"1/ I'm very happy I paid for the app - I've used if for a couple years continuously now, and it has never let me down. 2/ This layout is excellent for taking my days schedule in at a glance. I highly reccomend trying it. 3/ The widget has pride of place on my homescreen, and my Android Wear watchface. The designer has done an incredible job of cramming all the important information into the widget, without confusing or overly cluttering the display. There are many useful customisations that I found easy to control.",positive
"Everything is ideally pinpointed. There is instant access to tabbed features. It is a smooth and seamless system for organizing at a glance significant business network dates, meetings, holidays. It is a good tool for accessing daily activity reminders. I highly recommend this portal.",positive
graduates college on saturday,neutral
Wave looks interesting. http://bit.ly/pvYYh  If we are going to live our lives so connected might as well be easy right? Google owns us.,positive
"No longer syncs, no longer supported, so no longer installed on my phone. Was a good app. Shame :-(",negative
 cold & raining in inglewood,neutral
"A great, no charge organizer.",positive
_Atticus Thank you,positive
 I didn`t read the details so that may be it. Sara Jayne is a kid`s show so it can`t be that exciting.,negative
watching 48 hours,neutral
I had my hair in a messy ponytail all day & I took it out just now and it looks really nice (: but still messy,neutral
This used to be a very good calendar app with plenty of good features in the free version already. Unfortunately they introduced intrusive full-screen ads recently to force you into buying the premium version. I'll rather switch to another calendar app than be blackmailed like that.,negative
 What up? Why no tweets. Are you also filming in a place w/ no signal?  .Hmmm.,neutral
Doesn't sync.,negative
 Lindsay we are your spanish fansite and we love you www.ultimatelohan.org please reply us  I wish you a good flight <3,positive
Supper helpful for me as a busy college student. I often forget all the things I have to do each day and this helps me visualize what's next. I want to get an Android Wear just to have this app also on my wrist. It's that helpful. Also I just bought pro and I love the colors! Please keep the support and updates coming. Thanks!,positive
 i can`t believe that you guys are gonna stay just one day here in Rio de Janeiro again,neutral
 thank for ur gnite and... *thank* for ur photo of sims 3... heart broken here,negative
"Amazing app! I love that you can slide from one day to several days as you please. Very user friendly, pretty colors and no bugs. Also, adding an event is simple and fast. Kudos to the developers.",positive
"It could be absolutely great... Except my widget is blank when it shouldn't be and my notifications don't work. However, I love this app and think a lot of hard work went into it",neutral
"****. have to break my 'no work in weekend' rule  so much overloaded with work. aargh, hate it!",negative
"#MQM has opted to strike, May 12th - Altaf bhai to unveil what really happened in #Karachi  http://tinyurl.com/c73ehq",neutral
TweetDeck is acting really strange! Hum........ reinstall maybe. Update on the horizon? Or is it just another Adobe memory leak,neutral
 have a safe trip joshy poo.......you`ll knock them dead at your speech,positive
Simple app that provides all I need to track habits. UI could use a refresher.,positive
Thank you for the advice   I`ll work on that when Im not at work.,positive
Dang  I left my Rolando`s dinner leftovers at home! I knew I should have put them in the shop fridge last night before we left downtown!,neutral
 dont depress me  I have the mother-in-law staying the weekend. Someone else to wait on other than the kids!,negative
love how dad said he`d be ready to go at like 3:15 and it`s now 4pm and I`m still working.,positive
Need some more designs in app,positive
morning everyone! another dat of school,neutral
"Easy transition from Wunderlist, and it covers the vast majority of functionality.",positive
oh my gosh!!! hollyoaks was so sad tonite,negative
"Havent been using it for a long time but so far so good. However, the paid version should have more features, such a costomizing your own categories. Also, the widget should be more customizable, such as font size.",positive
"2,697 views on my FLickr Account.. Maybe is not much for you...  but I`m happy  ... YAY http://www.flickr.com/photos/bonassin/",positive
 alright alright! I will be tuning in and taking notes - remember what I said before (got a spot? raising my handz - both,neutral
"A singing girl. Talented, yeah. Good to complain about? No",positive
 - love your new avatar!,positive
Running errands with my little man. Maybe he won`t act like a 3 year old today.,neutral
 Yep: http://bit.ly/15yyId  We go there for Christmas treats!,neutral
is about to go into her last final.  happiness!,positive
"Long time user of this app, problem is it doesn't have a search feature. Or if it does I can't find it. Sometimes I forget where I filed my note or task (again longtime user) and then it takes me a while to go through all my files to figure out which title heading I put it under, but if it had a search feature I could quickly find it and get back to being productive. For this reason I gave it 4 stars because it has room for improvement.",positive
 or maybe start your own Arabic teaching podcast?,neutral
 Get a dachshund they are awesome at getting stuck in silly places I should know I breed them!,neutral
Teaching people the beauty of twitter,positive
 You are `spot on`...I wouldn`t tweet without it!! Thanks for your share tonight.,positive
"Doesn't popup reminder anymore with Android 10 update. & Revert by support claiming its purely Android 10 issue isn't true... There are apps which continue to have pop-ups (shared with developer, who refuses to acknowledge this & only give defense of Android issue)",negative
 Hey lovely.. hope you had a good day  Thanks for an awsome night and teaching me how to put together a tie...hahaha,positive
_76 haha.  weird?!?  no sunshine for us,neutral
"Excellent app, with plenty of functionality for free users and worthy upgrades for paid users. I love that it can be used across multiple platforms. That being said, it's super unreliable so I'd never upgrade. Repeated tasks sometimes get marked off and stay on the current day, needing to be marked completed as many as 5-7x before moving to the next day. Sometimes when you add a task it'll disappear; maybe related to server syncing. But not always, so you better remember (defeats the purpose)!",neutral
"that little girl on BGT  omggg, how can people not feel sorry for her?",negative
" I`m up wit cha!! Just got home from da reggae club, wishin I was sexin somebody!!!",positive
Watching Oceans 11 in Vegas - seems so appropriate,positive
Chili night in Minneapolis.  I refuse to turn the heat on in May!,neutral
"-When editing or deleting a recurring task it should ask if you're doing it just for this task or all recurring tasks, instead of deleting and editing all tasks without asking. 2- when creating a recurring task I should be able to time it on different times for each reccuring day, instead of having to create the same reccuring task for each seperate day",negative
not a bad app but the worst customer service and thw widgets dont work once you pay for premium! just use the free version. your more likely to succeed if you focus on less goals at one time anyhow! DONT BUY PREMIUM!! WHEN IT TURNS OUT IT DOESNT WORK YOU WONT BE ABLE TO GET A REFUND!,negative
" Gosh, no need to be so rude.",negative
 in the sun and changing my default icon just for you  what`re your plans?,neutral
 http://twitpic.com/4jaz5 - Cool... luv it,positive
Looking for a new laptop battery. Why are they so expensive??,neutral
"Whenever I open it i have to turn my phone sideways because it's locked in horizontal, even after I turn on auto rotate",neutral
happy momies day!,positive
 Hi Heather. I dont know why... but I just saw your messages from April!! Have not been very twitter friendly...,negative
im at scotts being a fatty,neutral
The app is not working well. It's not all recording the duration. It stops responding every time i use it,negative
"This app requires users to create an account with either FB or Gmail to use it, then you find yourself in a 7 day free trial in order to pay later. Not encouraging to even try it. At least inform users that's it's not free before asking access to their FB or Gmail accounts.",negative
Happy Mother`s Daaay!!,positive
"I was keeping track of Christmas gifts by checking then off once they were purchased and looking back by selecting, ""show completed tasks"". Until today when I went to check and they are all deleted. Kind of a bummer. It was convenient that the purchased gifts were hidden and nobody could snoop on my phone unless they knew to select that option. But now I have to go through my hidden gift stash. Which if you are a parent... you know how immpossible that can be with kids around all the time.",negative
i was kinda hoping this time it was going to be differnt... its not it just sucks !!!!!!!!!,negative
editing pictures,neutral
App is overall amazing Only thing that I was missing that there is not any feature for prioritising the activities. Hope the developers will add it soon.,neutral
What gives you as much flexibility as you need: + projects to grope tasks + lables + powerful filters alow you to create you personal views But: - it is possible to syncronize ONLY one google calendar!!! (which is funny as for Editor's choice app) - it is not possible to grope labels to set common color or search pattern - it is not possible to label a project so that all tasks created in a project get this label. I hole guys will fix the issue with calender otherwise all props do not worth it.,positive
"Just had my teeth checked, now my eyes. I`m dying for a coffee but can`t drink for an hour.",negative
"The app is great, but I really don't like new dark styles with orange details color... Please add the ability to change details color back to blue (or some others).",neutral
I`m way to hungry to even think. I can`t go to work on an empty stomach like this,neutral
" well, maybe you can always head for CNT. be sure to save some for me!",positive
"Sulumits Retsambew is thinking: A billion here, a billion there, pretty soon it adds up to real money.",neutral
 I know  My bro asked if I shaked my fists and now own 6 cats. Will have to make up for last night this weekend when I`m in Philly.,neutral
 have a safe flight...,positive
"If Hamilton gets a hockey team, I really think the name Hamilton should be in the team name. If not, I`ll be sad.",neutral
I wonder why thumbnail pictures aren`t showing up on my TweetDeck?,negative
Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T,negative
No dark theme without a premium subscription? Ok,negative
 how do you win the trip to america? please reply xo,neutral
 kirk is hotter than spock,neutral
 that is my idea of good dinner  happy munchin,positive
_jtv WHAT! I was only gone for 30 minutes and you`re already showing boobage without me?,negative
I don`t like my dress,negative
awake.  school. ew. but i put on some nice lotion.,positive
home from school today,neutral
Cannot drag and drop the task. too bad.,negative
how do you email your tasks on it how do you sync it with the Google Calendar,neutral
Finally i have finished my tec recipe card and i feel somewhat accomplished,positive
Just home from work!!!!! Need to continue packing. Raerae is gone for the weekend.   Mya and I are hanging out,neutral
"Forced to migrate from Wunderlist. I am very disappointed that basic features are missing here: new items to the top of the list (so they don't get lost in long lists) and starred items to the top of the list (easy way to prioritize and rearrange). Without these features, for me the app is unusable. Currently looking for a suitable replacement",negative
   XDXDXD you crazy little thing why didnï¿½t you get off the train and hug me????,neutral
() My chick wont shut up  Will only stop chirping if i sit with the bloody thing.,negative
is sad to go to work cuz it`s TermiNeda`s last day...and little monkey`s last day too,negative
Perfect,positive
no class the next two days...but work  everyday from today til next wednesday  so sad,negative
Hmmm. http://www.djhero.com/ is down,negative
Just booked some tickets for Jessicaaaa.,neutral
"I am the most unorganized person ever, and this app has helped me a lot. I constantly put down when my projects, tests, etc are due. I even include my days off on it. I also love that you can not down little notes with this app as well.",positive
Great app but since the last update time runs out and nothing happens.,negative
"JONAS was absolutely heartwarming. Now, time for bed. Goodnight!  ",positive
"New pic.... Twitter is finally letting me change my pic.  For those that missed it, Fannish Inquisition is now  please follow",neutral
I am sooooooo bored in textiles !,negative
Something great 💞,positive
"god, brera, why is your plot twist going to **** everything up i can feel it",negative
God I just want to sleep.,neutral
****... long shift tonight... I really should sleep but I`m not tired. Had a nice talk with Jon after work  Gotta love that boy!,neutral
I dont get notifications regarding my daily goals.,positive
Useful but slow to synchronize across devices. Could evolve to become even more uh ser friendly,positive
good news: finally finished my #EASactive workout that has been paused for 6 hours. bad news: my resistance band is torn,neutral
Good B-movie... Starship Troopers is cool! Citizen,positive
I downloaded the update but still it isnt working. I worked for a day and then stopped,negative
"Finally the school day ended, Friday Friday Friday w00t! But it`s raining outside.",neutral
"wishing i was there, so you should go in my place. #brandwkshop http://tr.im/mOXL i see they`ve got scott bedbury and more.. poor me",negative
 WOOOOOOOOOO   are you coming to Nottingham at any point?  lovelovelove<3,positive
  I`m sorry to hear that. Here is my optimist: Things will get better. For all of us.,negative
" Geez sorry to hear Steph, I hope things improve soon. I know that ain`t much sorry",neutral
save me--i feel like i`m going crazy.  ? http://blip.fm/~5z193,negative
_y time really flies my frd..how`s you love-hunting mission going? abt time to bring the sexy 'yu yung' jacket out,neutral
 cut it off.,neutral
has enjoyed her first day of summer,positive
"watching FRIENDS reduces stress inside me. Thanks to Bright, Kauffman, and Crane who are created these series  love love love",positive
 oh wow THANKS Wayne,positive
"I love that you can chose x amount of days a week to complete a habit, other apps force you to commit to specific days, the flexibility in this app helps me succeed, what I hate about this app is it fails to get my habit completion-for example I did my workout for the day but still receive repeated notices to do said workout for that day. way to drain any joy out of an accomplishment habitbull!",negative
 How`s the head this morning?,neutral
When God created man i also believed he created a million people to get on ya **** for a laff,negative
EVERYONE KEEP CHECKING DEMISTYLESOURCE.COM....NEW UPDATE COMING SOON!,neutral
 i want u to know i don`t like u hun  j/p u know we go back,negative
": I live in germany, it costs a lot too!  I wish you could follow me anyway..",neutral
 someone`s a sweet tooth  i was dying for somethin sweet so i`ve attacked the chock coated tiny teddies all i could find lol,positive
"Looking good Todo manager. The premium was already expensive for India, but I just realized that not only they increased the price, but the price Indians pay would be more than the US price. Now, that's called a rip off.",neutral
 Wow that`s very Buddhist o_O HOORAY JEWS,positive
Missing the shotgun match because I was guilted into going to the store with the wife.,negative
 I queue for cake standing up and with a slight look of deranged anticipation on my face.,neutral
Harley Quinn cstm  hehehehe  not going to the prom buaa,neutral
I need a Xanax and have none,neutral
 You`re right....I`m 29 and  I`ve heard the song a time or two,positive
"Don't lock reminders behind a pay wall, or if you do, make it a 1 time purchase.",negative
It is a great app and it helps me keep my schoolwork on time,positive
"My friend loves this app, but its not for me",neutral
 haha yes,neutral
"This app is a tiny and easy to master planner and organizer. The interface is neat, and it has AMOLED dark theme. Everything is fine until I noticed that repeating tasks are not being repeated when there is no internet connection, which is for a traveller, is a hassle. I wish repeating tasks can be repeated again on the next day once checked even if the device is not connected to the internet.",neutral
"There's no option to remove time rows in the widget, only an option to remove the time bar which is kinda pointless. Was hoping for a simple layout for the widget to display only days (7 days) without all those crowded rows of time displayed. Would otherwise give it a 5 star.",negative
 So sad. Your mom must be very shaken up. Peace and strength to her and the dear family that lost their little girl,negative
"Just got finished watching marley and me, and I cried like a **** baby...I`m missing my beast like crazy!",negative
i feel like watching a disney movie...too bad we dont have a vcr anymore,negative
" There will be NO vidoe evidence!  I can`t wait, though. Now I just need 2 find a regular partner if I end up loving it!",positive
You have to subscribe for the pro version. I'd rather just have one flat fee,neutral
"I love the app, but you cannot add file to your task or schedule, this lack of ability to add file on such good app make it incomplete, I could have rated it 5",neutral
" Yes,it`s beautiful and i`m fortunate to live in the thick of it..Very relaxing",positive
SOOO DISSAPOiNTED THEY SENT DANNY GOKEY HOME... YOU STiLL ROCK ...DANNY ... MY HOMETOWN HERO !! YEAH MiLROCKEE!!,positive
easy to use and calendar is useful. i think its just a cash grab to pay for full month calendar view. but other than that its great,neutral
 yay! welcome to the etsy-seller world,positive
Outstanding app!! I really tried some and this is the only one that helps me. Thanks!!,positive
I sometimes feel like the only person in the world without an iphone,neutral
" lol we are going to place called frosties its a soft play centre it knackers them lol, then i get peace for the gym  lol",neutral
 hahaha niene ur soo smart.! lmao i think that is who its by..  good lookin.. whts up gurlie?? i come home this weekend.!,positive
" Yes, you can change your name under settings",neutral
getting ready to see my cousins graduate.  gonna miss em.,negative
"Love this app, the basic version is fine, but I love being able to add even more items in the paid-version! Keeps me on track all day.",positive
  be sure to go by my blog today    -  and check out your friends - I bet you have some new ones today!,neutral
I think at this rate.. Ill be in class until 4... Sigh.,negative
Hey everybody!  hah this day is cool! just got back from walk with the dog...  OMGosh! Send me the link again please!,positive
My brother is making banana shake. Yesterday he made mango shake. He`s our shake guy.,neutral
Signing off. Mom`s day tomorrow.,neutral
This app is outstanding! I love dark mode so I upgraded to premium & it's 100% worth it. Excellent app. Great to organize & motivate yourself. Thank you,positive
Spanish... The suckiest class ever. But I`m learning atleast. Te quiero Tiasha!,neutral
" Sons of ****, why couldn`t they put them on the releases we already bought",negative
has got grass all over him,neutral
Ok. Night sweet people  I`ll look for ya tomorrow,neutral
Great app with great notifications 👌,positive
Needs a dark mode.,negative
" Oh, final msg - Why didn`t you review my boardgame Bookchaseï¿½ when you were on telly? We didn`t even get a nice letter..",negative
 I did the same thing in NOLA,neutral
Hadnt cried in such a long time,negative
"Thanks for the tech support! The app wasn't working properly before, but now it runs fine. The only probkem is that when I press the home button, the tree doesn't die and the ambient sounds still play like the app is still open. But it's fine because the tree will die if I go into any another app.",positive
Refreshing tasks is a nightmare,negative
"Very useful for making To Dos and not forgetting anything. It syncs perfectly across several platforms (web, IOS, Android) and also allows for easy sharing and collaboration of tasks.",positive
http://wave.google.com/ <3 Google ... wish they`d spend a bit more time adding bits to Chrome though,positive
Initial setup is hard to comprehend but it's a great tool once you've learnt your way around it (by trial and error). Thanks,positive
My daddy left to go back home to Texas  i will c him hopefully n the next two months,positive
I've tried many to do list apps and this one is the best so far and is helping me with getting more productive with life and school work.,positive
at school. Rusty just put Oh It Is Love on my ipod. awh,positive
"Just basic app without any exciting features. Why I pay for this useless app. Please don't download it's a cheat, waste of time and energy.",negative
"A really good app but since the new update the interface look so bad, was so much cuter and clean before now it's weird",neutral
The app is very good but for some day when i click on plant the app stops working,negative
1:36 AM screw it im going to bed... one love,neutral
 ngobrolin favorite bands at the moment cii... kesian ya kamu speakernya rusak HAHAHA  benerin dong ci.,positive
Hugh Masekela pix online + Contern - T71 pix + review @ http://clada.lu -> coming up next Naturally7 Concert this evening,neutral
OMGosh I just saw Hattie wake up! Must be summer when your garden hedgehog comes out of hibernation,neutral
its nice to when u r responsible for ur mistake (off the track ur tree breaks ) gives guilt of wasting time on phone,positive
 Pineapple rocks bud,positive
very bad .. don't download very complicated app,negative
_angel I cant i dont have mms  but i will waer it nexxt time i see you,neutral
 Yup I stayed until the very very end  Exciting!,positive
" oh yeah, that`s right! thanks for reminding me",positive
'The truth is hiding in your eyes'    Paramore ï¿½ Decode   ? http://blip.fm/~5ytke,neutral
 yeahh  idk if i like owen anymore though... i kinda lost respect for him in an episode i recorded...,negative
 Ahh! normally I would jump at that but i`m manning the office solo today,neutral
Very good calendar. Syncs well easy to use. Just wish it had grouping option so I can tell what sort of appointment I have at a glance. Apart from that very good,positive
"I regret buying the premium version, a lot of money for only a minor update. I wish I could get a refund. Do not buy the premium version from the app, it doesn't worth your money",negative
"The best habit tracking app I've ever used. Set your own goals, no comments that make you feel guilty, and minimal annoying reminders.",positive
 Do you have any idea when the (not so) patient fans will see some teaser pics of you all in costume?,neutral
F*ck Time Warner Cable!!! You f*cking suck balls!!! I have a $700 HD tv &amp; my damn HD channels hardly ever come in. Bullshit!!,negative
I saw a squirrel get hit by a car while walking to bart this morning...wondering if there was anything I could have done.,neutral
so...i really want to be home right now.,positive
I was looking forward to using this app. But it wont even let me pick out an avatar. Things just go blank on the app and tells me I'm missing information when I clearly am not. What a bummer,negative
The customization screen at the beginning of set-up doesn't work. Tasks have tagging section with no clear way to actually add tags to it.,negative
"It has been six months since my purchase of pro version of this app and I am writing this review as gratitude to the developers. Though, many of my favorite features have been added to default Google calender app, this one still is my default. The diversity and configurability of widgets has been of particular help to me in managing my personal and professional tasks. Another feature that I had used extensively is feature of repeated tasks, that have helped me in forming few good habits.",positive
",,,checked del`s new blogsite!!! YAHOO!!! im just excited to what it will bring  go del!",positive
Traffic is horrific on 695..I jus wanna gt my dog,negative
Poor Kella is on meds now for an ear infection; she lost her food all over  twice at the doc`s,negative
 I`m here if u need to vent!,positive
"just got home from Tillie`s dance recital. lol, it was spectacular!",positive
 SWEEEEET - San Fran is awesome!!!!  Love it there,positive
This app meshes well with my Google calendar.,positive
"I dont like that it requires you to login, why cant I just use it without logging in my accounts",negative
  How about we play tomorrow?,neutral
_michele but sometimes not having to say nice things all the time is kinda fun  *teehee*and now I`ll put this back on as well *halo*,neutral
"I liked the app notifications when they worked, gotta pay 2.99 a month? Crazy....mbe a year? Not a month for a calendar app. Most widget features wont work unless u pay, never got to see if they even were worth 299 a month....i like the popup reminders, hopefully someome will make a free one.",negative
 I DIDDDD. I MET THEM AGAIN,neutral
Only 5mins till my baby`s back from work,neutral
"I absolutely adore this app. It keeps me from getting overwhelmed, but also keeps my house clean because I only take care of what's on my Tasks that day.",positive
"At first I really enjoyed this app but over time every update to the app has only served to break features, make it more disorganized, and never adding anything new of value just more problems.",negative
"the downside of getting TDL 3 days early is that i won`t have time to read it til next week anyway!  but still, hurrah *clutches it close*",positive
Dinner with the family. Watching wild child in the car,neutral
zoombezi bay was soooo fun!! buuuut my legs are soooooo sunburnt,neutral
_UK Argh Twitter didnt post my replies and tweets for ages  Aint up to much just enjoying the sun!,positive
 Gutted your not playing Kos in July Jules,negative
Imo this app is completely useless and you are better off locking yourself in a room with a clock. The whole forest aspect is a scam and all the trees are super tedious to obtain depending on one's study needs. And to pay premium to plnt real trees is a feel good way to buyg their product and it takes 3 days of studying to plant a tree. Yes I paid premium. I use ecosia and I planted over 400 trees web surfing. The sounds are useless too as you can get tons of sounds on other app effortlessly.,negative
Generally very good. I have a few problems when I use it for reminders. working out what I need to write for a week of reminders in 10 days time is a bit challenging.,neutral
yea i`m gonna need to put the blunt down,negative
So far this app has been terrific. With all its catagories that you can organize your tasks into it keeps it from getting cluttered and confusing. So far all the alarms have been working and functioning as they are supposed to and it has been easy to use with a quick tutorial when you first open it up.,positive
my blog is now updated,neutral
"The app doesn't sync after making changes on my Google calendar, even after hitting the sync now on the app",negative
" Ya, the weather has been super weird here. It looked like it was gonna rain today but of course it didn`t, darnitt,",negative
 yeah !!,neutral
" He died.  Wait, what about Magic Jack? I just read it.",neutral
"It's a great app, it has this option to connect to Amazon Alexa, which is great, but I wish there was the option of connecting to Google assistant. Otherwise it would have gotten 5 stars.",positive
"happy birthday to my little sister gee! in celebration, have an article",positive
Happy Mothers Day to all you mom out there,positive
" Aha both same length, touche",positive
On twikini while enjoying the sun,positive
"it`s raining here  i`m stuck inside working today so i`d probably be peed off if it was sunny outside, i`m now ok with the rain",negative
" the movie takes a lot of digs at the Indian Movie Industry so may not much sense, unless you have followed it long enough",neutral
"First reaction to new design - much worse, now cluttered, how can I allocate from inbox to task group or whatever they're called. Why break this when it worked? Frustrating. I otherwise love Todoist, it is seamless and I have been managing tasks with that for ages, clearing my mind. (Thx for response below -- but pls don't break what works nicely.)",neutral
 idk if i could.  it would cost me soo much there.,negative
"Good at keeping me focused,",positive
"Trying to put down some veggie soup, and watching Bride Wars while my body recovers.  Hope I`ll spring back tomorrow",positive
So screwed for sat 2 us,negative
And this is definitely a good app for finding out your full day from start to finish in great detail. It has some pretty nice visual effects too.,positive
I need a haircut. I should not be able to pull my hair into a ponytail.,neutral
Field day.... Gt class...not winning...,neutral
This is literally just another calendar app. Misleading calling it a planner. Smh. It's not even a good calendar. If you're hunting for a good planning app keep looking because this is definitely not it!!!,negative
"Last day of holydays, gotta get back to work    Anyway, 2 great weeks",positive
Aaggh!! My blackberry curve took a gash in the screen the day AFTER we get invisible shields in stock. Well it`ll be a good advertisement,neutral
is feeling waaay too cruisey and relaxed for a Monday evening...  oh wait..  that`s just wine before dinner...,positive
How to See my completed tasks ? I am confused as I accidentally clicked on done and tasks stopped appearing on the list Obviously. But It creates problem cuz you didn't do but it checked. So please add feature so we can see all our completed tasks upto a month . So we can see our records and edit any possible mistakes. Thank you. Other than this small part This app is best for me. I am requesting you if you can listen us please please add this feature. 🙏🙏🙏 COMPLETED TASKS LIST UPTO A MONTH,positive
mymaths time....if only i cud read the mind of a nerd durin the exam,neutral
Morning all! Have a GREAT DAY! Off to school I go,positive
"I loved the look of this widget and can see the potential,  but it made my phone completely crash , turning itself off and constantly trying to turn on but would only stay on for 2 minutes I had to delete it. Please help me so this doesn't happen, because I would love to be able to use this.",neutral
Why oh why do I always forget to take the medication I`m *supposed* to take 30 minutes before breakfast? Just taking it now at 1:30,neutral
 that is truly impressive. Can`t come close to that. Takes the argument over whether web needs subs to a new level though,positive
will deplurk! GAH!! need to concentrate on Jap! Visit my http://jynxedpanda.com (site) if you have time  heh... http://plurk.com/p/rr2ly,negative
"going to die from study overload this weekend. too much homework, with paying work to interrupt! i`m screwed",negative
was so excited to eat the wartermelon i bought the other day and it was terrible and not sweet,neutral
