text,label
"I had recommended Harney & Sons (http://www.harney.com/) from where I order much of my tea, I think.",1
Cinema tonight  it is half the price on Monday ;),2
In bed with 2 girls,1
mmMmMm I`ve been craving sweet potatoes and almonds I`m going to have to incorporate those super foods tomorrow,1
sitting around doing **** all....tired,0
cant believe tila tequila was in ct and i didnt know... so upset,0
"i`m having tuna & noodles thing, smashed potato cakes &......?   Winksy says hi.",1
"Getting used to getting up in the cold, but my asthma is paying for it.",0
Helpful features but not everything accessible on app version,1
First impression is sufficient but not excellent. There are no settings for applying priorities to tasks and I couldn't find also a setting for repeating tasks (daily or for certain periods) for specified hours (from 17:00 - 20:00).,1
"Ps BGT was both fab and sad, I thought Greg was awesome, sad he`s gone but a child will always win in that situation sadly",1
is almost over the legal limit of db at the garage.,0
"So glad I found this. Hope it keeps working the way it does, I just installed it. Just keeps getting better and better so far I absolutely love it :)",2
eating truffles  yum!,2
Yay me! I did good on my com final  I needa step up next semester forsure tho. No more distractions.,2
i can`t see results for whyareyoustillhere,1
"Girl, if you were part of the tour, I would seriously be the first in line for tickets.  Just sayin`.",1
I wanna see that movie 'Keith' with JMcCartney in it! It looks sooo good. But none of the video stores here carry it,1
I love that the app interface is so easy to use. The reason I don't give it 5 stars is because you can't export notes. It would be ideal if that could be done.,2
it doesn`t work with the iPhone yet   I love it for the simplicity but I need to be able to sort tasks on my iPhone to be useful,1
Very funny Thanks,2
"Awww kanye west, its such a shame he doesnt get the joke",0
after I said hi how are you she did at double take & left. **** it I should have let her look around first,0
"You know... time was, you could look at a Web page`s source code and figure out how it worked. Now it takes a lot more effort.",1
got it? good. HAPPY MOTHERS DAY!,2
Why aren`t you at blue martini with me??,1
: thx for the follow!,2
Tried several of this type. Best of bunch for me. After last upgrade widget date not automatically rolling over to next day.,2
Love the app... I would rate it 6/5 if calendar exist,2
Hi Sharon Missed you on our x factor last year!!  Come Back!! x,2
"This is by far the most useful and customisable Gamify your life app. It also focuses on skills and character building, which is my favorite part and mostly missing with comparable apps. Takes a bit to get into it, but it's definitely worth it :D",2
trying to finish my ****-ignment.please god help me to finish it,0
"thank you sooooo much for my snoopy T-shirt! I love it to bits! It`s a perfect fit, just got it this morning!  Peace",2
I have never come across an app like this before. Everything felt so thought out. This definitely helped me organize my work a lot.,2
"I've tested several tasks apps and this is my favourite. Super simple though effective! The views are just great. Plan by project and execute by due date. Overwhelmed? Add to My Day just what you feel you can accomplish. I would just suggest a ""delete done tasks"" button, because though you can already hide them the list can become quite big if you use, as I do, recurring daily tasks.",2
Love the idea of life as a videogame!,2
Two words: hot pockets. Most delcious food ever created,2
"Good BUT... STILL does not handle repeat events such as Daylight Savings Time change (i.e. setting a reminder for the second Sunday of March each year to change clocks that don't adjust automatically). Does not handle ""last day of the month"" reminders well. Also, the list should display an icon by repeating tasks. Backup options are very limited, does not handle integration with e.g. Dropbox. Otherwise it would be perfect for my needs.",1
This trash barely works; All functionality is hidden behind obscure icons All your time is spent guessing where any one function might be. You can't control how to manage repeating events and things magically disappear when you least expect that.,0
wishing you were here too babe.. we`d have a ball,2
Bad migrane and need to go to dancing tonight.... Not a good combination,0
"Not allowed to call as I live in the UK, my parents say it will cost to much  Sucks !!",0
jb are so cute!  lmfao -giggles-,2
can`t figure out at what time(french hour) the new moon trailer will be up since I can`t watch the MTV movie Awards from Paris... ?,1
"yeah the freedom is awesome, it`s great being a little more independent",2
"For $4.99 to $9.99, I'd like more widgets and customization. As it stands, the main widget, ""List"", is block white.",1
Good premise. Just doesn't sync with any calendars. Unhelpful guide,1
Watching Dr. Phil`s special on same-**** marriage. It`s sad how ignorant some people are,0
"The notification bar does not work. The ""Add Task"" option appears, I enter the task and click on the icon, there's just a progress spinner. The ""Close"" icon does not dismiss the notification bar either. How inconvenient. Had this issue in Oreo too. Right now I am on Nougat. Also the animations inside the app are slow. The icon where you tap to 'tick' the task is very small.",0
"One Star less because I can't find the windows version. Otherwise, it is the best calendar.",2
Search for 'Asos coupons' in Google  Plenty to choose from,1
is allergic to you...Oh NO!,0
"Back at it after a weekend of working in the yard. Didn`t open the laptop once, and I`m thankful.",2
man i **** up that test  playing cod now . 31 days till the summer !,0
"Great idea... functional & easier to read vs. traditional calendars/reminders. Still learning it, but I think that I am going to really like how useful it is. Thank you!",2
"Instead of just giving me a clock for practice. Give me an app for accountability, something in which I can see my entire day at one place and I can manage accordingly. Make it simpler guys.",2
The Android widget is pretty buggy. Desktop app is great. Android app not so much,0
"Was fine until the last couple of days when the layout turned squirrelly on my Android tablet.  Seems okay on my smart phone.  Still, I will not purchase full version unless the version for my tablet goes back to matching the screen layout on my cell.",0
too useless,0
"only been using for 3 days, easy to use",1
"Great app! I would like more progression content. Resetting levels is easy implementation, but gets stale quickly. Mages do too much damage. But this app had been transformative and amazing. I will consider contributing to development.",2
"_Hemmat she`s mad coz she purposely let you step on her foot, n thought you would give her a kiss to compensate, but you didn`t",1
i HATE U.S. history,0
Give more features on par with Google Keep. Dark mode too is an essential tool that's sorely missing.,2
"LOL! based on my last post then, I`ll plan on using you as a reference",1
is frustrated by twitter...my picture will not load.,0
The Renegades last day was today and...well... he`s gone... didn`t catch him  Gutted... Closest he came to Greenock was Kilmacolm!,1
Sitting on the decking reading psychology notes with my ipod and my dog. It`s far too warm,0
Mmmmmm.... Coffee...,1
"aku kbangun gara2 mimpi , very bad dream",0
"Ok, works like Wunderlist, which was wonder-ful, except it doesn't integrate with Google calendar. WTH?",1
"I logged in with Facebook. I upgraded to the pro version. Checked the planner a day later and had to log in again. Now it says to upgrade to the pro version again and if I click it, Play says I'm already subscribed to it.",0
Just file me under *seduced* sweetie...,1
At the features are premium 😐,0
Very bad app,0
Worried about friend,0
Works well. The interface is a little odd. You have to scroll down to see all the graphs.,2
I hate crowds   http://tr.im/mONi,0
Update: problem fixed. Did you people just do another update? Because the app is completely screwed up. It can't recognize that my phone is connected to the internet.,0
Adobe CS4 commercial by Goodby Silverstein: http://bit.ly/1aikhF,1
"It`s Happy Star Wars Day, LOL.  May the force be strong with you all.",2
"@psychemedia I really liked @kswedberg's ""Learning jQuery"" book. http://bit.ly/pg0lT is worth a look too",2
_ yeah sorry i was busy last night  ill try and go next week!,0
"Lmao, when I was camping, the water in the shower was well water and just smelt nasty",0
"nothing  it`s sad, actually",0
It's an amazing app ...it allows you to control all the details..it helped me a lot 👌🏻✔💙👍👍👍,2
WORS bike race at camp this weekend=a total of 1500 people. Going anywhere Sunday is not an option as they race right past the house  #fb,1
"I see we are approaching a nice round 5500 number, I expect you will have crashed through that by the time I come back tonight",2
thanks bebeisis that is right is your name by any chanve elisabeth???,2
@cwong08 I have a Kindle2 (&amp; Sony PRS-500). Like it! Physical device feels good. Font is nice. Pg turns are snappy enuf. UI a little klunky.,2
ME,1
"the maccabees new album is a winner ,everybody should take a listen fact",2
"the last update is great. but I find the search function needs to improve, I prefer like the old BCPro, or like the samsung stock calendar. I use very often the search funtion, and when I need it I have to go to the samsung stock app. I prefer that in search all events with the key words should be displayed instant, not needing to ask for past of future years... that would make this app really 5 stars thanks",2
:kwanghock    it is the Hao Da Za Ji Pa?? I miss the food there so much??,0
I am going to be sooooo busy today it`s not funny. i hate busy day`s,0
"Lots of emails notifications that you can not stop! Most of the features you need - including seeing a completed task - are all in the pro version (needs payment!) Edit after ""Doist"" reply: I mean the email notifications for the due jobs on the lists. They keep filling my email every day and I could not stop them!",0
Horribly simplistic. I found AFTER I had paid for premium that there is NO way to change the due date on an existing task. Renders the program useless!! Lacks other core functionalities...but I would NEVER EVER have conceived that the due date on an existing task cannot be changed. I was ripped off.,0
"It's great app, very much helpful to focusing but now it's not as its stopped all the time from 2 days even for 15 min time and bcoz of this I didn't get any tree and from beginning I loss many trees which worth atleast 150 points which demotivated meso pls fix this problem",1
"GREEN DAY IS PERFORMING ON SNL NEXT WEEK!  sorry, that made me happy and i`m still all ditzy from the Justin Timberlake skits",1
Felt one tooth without the braces bracket. I got soooo hype,0
"Hey, nothing wrong with that!",2
So lost  on my owm tryinh to find matter in the o2,1
going to sleep? why so early? Good night!,2
"Please update the sorting algorithm to sort by due date including the reminder time in the to-do so I can see in a day which to-do comes first on top of the list. And also pls make the Planned section sortable as it's only sorted alphabetically, I want to sort by due date including the to-do reminder time.",2
Creative tool for getting stuff done,2
The app is really good but there shouldn't be a premium version of this app it should be free.,2
You people haVe no idea how depressing it is being at a steakhouse and not being able to eat,0
Is sooooo tired... wants to crawl back into bed,0
"ok sweet! and whenever u want, I am stuck in bed all weekend",0
"YAY!!!!   I have Mark issues, too...you`ll find I have A LOT of issues.   lmao",0
I can remember those Evidence Based Management lectures...definitely the best of EBM,2
"Great app for encouraging you to do things! Love that you can personalise your own tasks and play with friends. Would love to see the ability to repeat tasks on weekdays/weekends, instead of just daily/weekly. And an Undo button would be awesome! Sometimes I'll mark something by accident and can't revert what hearts I lost, coins I earned, etc.",2
ok2  g`nyt? Haha too early.,2
And maybe you will get the statue and sainthood you are seeking.  Win-win for all. Can`t be a victim like your people.,0
"Seems to work great for me, but my family have trouble accessing the app, having to log into their Microsoft account EVERY SINGLE TIME. Get it together, Microsoft... it's frustrating and ridiculous.",0
"I need to get in a good, hard workout today after work, I feel like I`ve been slacking! No good",0
Just downloaded parnoid,1
"Ugh, I hate 90 degree weather",0
listening to ryan adams and being sick,0
"What timeeee? My mom says I have to do something daw tomorrow, eh. But we`re never compelte!",1
Need to work on it.,0
"Updating my previous review. I recently hit the two year mark on one of my habits, yet the app only shows me of having 30 days. This is the same bug I reported last year. It appears that it does not recognize some of my habits over the New Year. I've reported this problem four times now and have never heard back from anyone. I'm giving up on this app, and suggest you do too. ""I've used this for a couple of years. There was a bug where one week of my tracking wasn't recognized by the app. This happened the week of New Years. I reached out to the developer five times about it and never heard back. Unfortunately, this has become an unreliable app for tracking.""",0
": `Bring it on: In it to win it` is the BEST movie ever!!  U are the best actress, singer, dancer and role model ever<33 xoxo",2
"It Was The Best Evar & My First,, You Didnt Awnser Any Of My Questions  xoxo",2
bored bored bored. nothing to do today besides work at 5,0
I`m at work,1
my skin is burning up so much,0
*sigh* I`m going to bed... I just don`t feel right anymore...,0
"By the way, I'm totally inspired by this freaky Nike commercial: http://snurl.com/icgj9",2
"This app has helped me get back in track. I started out reading my Bible every three days, and ended reading it every single day. If you are struggling with a bad habit, this is the app for you. I have tried many different habit trackers before, but this has been the best thus far. It shows you your progress percentages too, which is a really cool feature. Highly recommended.",2
Thanks! I was gonna make a joke and say they look just like mine!,2
My dream was about hanging out with all my friends. It was good until I woke up and they weren`t there.,1
oh no my tweetdeck is malfunctioning :O il have web will its fixd,0
Thanks for the tip! It`s our Company laptops so was aiming for another solution actually....,2
"Just found about ten typos in one story in the Plain Dealer, including one run on sentence. It happens more and more these days",1
I`d love to!!,2
"Fatigue settling in, but gotta power through! Awesome seats again tonight. I`m pretty lucky. Life ain`t too bad...",2
"So, what are you all doing? I`m eating crackers! Yummy. The unsalted ones of course. I only do salt in my caviar.",2
why do i have to wake up so early goddam?! 7.30 on my last day off  bummer,0
Set a color which depends on percentage for goals.,2
Is there going to be any more TAI TV? Ah I hope so,1
Feeling considerably better after 13 hours sleep  still not right though...,2
"I have never seen a more beautifully designed calendar+planner app. Easy on eyes, strikes a great balance between functionality and simplicity (Google and Microsoft calendar apps should take inspiration from this) and ... just great. When I start earning I'm definitely going to buy this app just to show gratitude :)",2
_xo Today yeah,1
"missed interview on NPR, ironic because listened to NPR all day on long **** car trip, watching Needle now, looks good",1
http://tinyurl.com/d53dmn     mcfly parody by chris moyles ****,1
SNL w/ Justin Timberlake,1
"the old blue G4 is too slow to code on nowadays, I have a laptop I`ve borrowed from work ++ lets me lounge while I browse",0
LOL!  Too true,2
Happy Mothers Day mom!  I love you!,2
Wow - that`s one deep sleep!  Wish I could sleep like that -one little noise and I`m awake,2
"I say 'oh man..' jovani asks, 'did you just call me an old man?' haha",1
What a glorious week. My best holiday ever I think. I so don`t want to go home in the morning,2
Perfect app,2
Bad transfer from Wunderlist. Resharing lists is time consuming. Order of items on lists is not preserved. Looks like it at first until you add something to a list and then it appears at the end/bottom of the list not at the top. Must then sort by order of creation date which throws everything out of wack if you had items ordered by importance or any other custom order.,0
the idiom?? doesn`t ring a bell eh? hahaha. y`are really thinking of food?! nope. actually in the bathroom. teehee,1
[Wrong!]  thanx  your THE awesome! http://tinyurl.com/ddqpoa,2
"It wasn`t the best flick, to be sure.  I`m just ready for 'Star Trek' now",0
thanks well impressed it`s much better than my last one ! must b the clean living + Gluten free lactose free food,2
cleaning time,1
"I loved this app for a long time, however since an update early in the year the app keeps killing my tree randomly part way through the timer despite me not unlocking or sometimes even touching my phone. I contacted the dev and gave it 6 months in hopes it would be resolved, but unfortunately it looks like this app isn't for me anymore. I hope it works better on your phone! When it works it's great!",0
me toooooo! Thank u,2
in middle,1
Happy Star Wars Day. May the 4th be with you!  Nice that we get a holiday to celebrate  #fb,2
summer clothes panic over..I see rain clouds !!  still going swimming though..I`m feeling in a holiday mood,1
_ftw awh i`m sorry  i`m probably going to do the same thing haha.,0
I get bit by ticks all the time  I eat a ton of garlic in the summer to keep them and mosquitoes away! boo >:O,0
I like the simplicity of this app. It deserves 5 stars if other features is free.,2
That`s how you go from series to season. The days of being an elite team are over in Dallas. EPL Derby Day tomorrow. Tell me what I miss.,1
isnt very happy about the fact that her back is hurting today,0
getting my new cellphone on wednesday! the LG Voyager! its soo sweet! i can`t wait that long though,2
",  - muji  yipee. is anybody coming here? i can send them over hahaha. but can somebody bring JT`s BSG disks? haha",1
at home with her fam  see you in CoMo tomorrow!,1
No sleepover tonight,1
I know  I have no clean clothes either. And the washer`s in the kitchen  **** you #kitchenfire,1
Jus Got Hom Fr. TDa Funeral... I`m So Sad! I Cried So Much Times! Much Love Grandpa!<3 I Never Got To Say My Last 'Goodbye' to Him.,0
on youtube now!,1
You should keep recurring tasks for free. That is the only reason I left using your app four years ago and started to use google keep. Everything else is great.,2
My neighbour is fond of loud Nickelback.,2
So far I am enjoying it,2
Happy mother`s day to all moms out there!  i just played tong-its a while ago.,2
Happy mother`s day to ur mom!!! i hope she has a wonderful day!!!!!,2
People are just pisssing me offf. Ugh,0
So helpful! Been struggling to concentrate during the pandemic but this has actually managed to make me focus on assignments. Definitely considering an upgrade to premium,2
"I wanted to like it, iinitially it looked great but it has such a limited window of time view it's no good for planning. A few hours view and that's it. Scrolling hour by hour day by day? Useless. Its sole function appears to be to tell you what you've got coming up in the next few hours which frankly is not much use to anyone as far as I can see. Cloud Cal uses similar circles with a view of the whole month which would be great but sadly the pro version doesn't work so no go there either.",0
I like it it's very reorganizing,1
"But anywho, I just got in and out of the pool within like 30 minutes because it`s about to start storming",2
"Hey, nice seeing you on Saturday. Glad things are going well for you.",2
"Wishing you a very Happy Mother`s Day, Carina!!  Hugs...Joy",2
u didn`t hit me up,1
#itsucks when everyone but the one i want to text me is texting me!,0
love this app but after not using it for a couple of months everything has disappeared! anyone able to help!!! thanks for the advice. just done that. waiting now for their feedback. as said I live this app!,1
Forgive me good lord for this time I /knew/ wat am I doing.. Except the mighty oracle just didn`t *&@#ing care to fully support UnixODBC.,0
mothers day at the spit was awesome!!!!!!!  listening to Paranoid by The Jonas Brothers!!!!!!!!!,2
"many! mine included. ahem. shld have known better back then, wldn`t have missed so many opportunities haha",0
Oke,2
Went for the premium subscription without a doubt. Definitely benefitial to those to use it honestly. Edit: Everything's good but after changing phones I've suffered having to manually copy the same habit list because the sync function just doesn't work.,1
I really don`t want to send it over this site....it`s kinds private...,1
editing something in photoshoot  NILEY,1
aww... me too,1
_RuGGeD_MaN hi vishal,1
i love everrything from breadtalk  i would eat the whole place if i could,2
Hi. How do I add back my premium account. I deleted account by mistake.,1
Look at this ! http://twitpic.com/4wcqa  I can`t see them at all. What the heck..,0
Yeah yesterday I turned 16. My parents rented me out a hummer limo. It was pretty cool,2
lol exams i didn`t go to mcast or other school i finished form 5 and that`s it soo disappointed in myself,0
Expecting better. Need alarm facilty to remind me in advance.,1
OMG I just spit my drink out! RIP hair straightener!!,0
that`s why I need to be there...To represent the Blackberries,2
Zzzz... I`m taking my mom out for breakfast tomorrow!  Shall be quite a treat.,2
whoa... if the alcohol won`t get you buzzed... the price will,0
Going to shopping place thingie! BRB LATERZ!,1
"Going to be buckling down this week. So, relief for my twitter followers from my inanity. Enjoy my silence.",2
"_TheMovie That`s what I get for writing up my Halloween interview w/ Danielle Harris. Darn, I was too late for the contest!",0
"This app is great, closest I've found to what I want! But I wish there was an option to add ""goals"" instead of just ""habits"" and give the goals a bit more options for their completion and reminders. Sure, I want to have the habit of eating healthy lunches, but I also want to record my goal of losing a certain amount of weight over a few months. :)",2
watching little bear,1
planning how to move back home...the regression process is in motion,1
Today feels like friday. Too bad its not,0
Would be perfect if there was a calendar view. Update: it is the perfect app to manage my To-do lists for every aspect of my life. The ability to have sub-lists based on priorities and the calendar view make this app the best!,2
finally synced iPod,1
Twittering while my hair dries - just washed it in Macadamia and Orange Shampoo - smells gorgeous,2
yayy!!! Im gonna see you today! I miss you!,1
"Misleading, all themes require pro.",0
I bought two tops and a scarf yesterday...sister has successfully hijacked them this morning to wear to breakfast (after removing tags),1
"sandwichesss, then work",1
Nooooo!!!!! Dont You Dare! Lol =( Im Gonna Cry  I <3 Your Hair!,1
thanks hun!! I`m working hard over here...  thanks mama!! I yuhh you!!!,2
"wants to move to QLD already, this cold weather is killing me",0
Adds not to frequent. Good time tracker,2
In a really Good mood for absolutely no reason  tee her,2
There are functions available that I can't find out how it works ... i.e. assign to me. Otherwise just what I needed. 😊,1
Want to get a Blackberry but can`t afford it  . Just watching the telly and relaxing. Hard sesion tomorrow.,0
"I`m in Devon this weekend! Cloudy, but dry.",1
this is actually a really good app. I just have a couple of suggestions that make things a little more helpful 1. to be able to rearrange the habits or tasks by the time we have it set so it will look like more of a daily schedule instead of just a list 2. a button that goes with when you want to do your habit or task have it be more specific just in case we want to break our task or habit up and do half earlier in the day and the other half like drinking water or studying.,2
Well.. it worked perfectly fine for 2 days ... now it freezes after the vibration during completion of time.. The record of work also failed to register after it force closes itself... example : Today i have studied like 4hours constantly and it only registered 60mins of work.. rest of the time it freezed right after the completion.. uninstalling such a huge app...,0
"Great format and tracking. £7 seems excessive for upgrade feature to use as a widget... Also, people have a form of spirituality rather than a religion: can that not be reflected in the app too, for inclusivity? Removing forum comments would be a great option: an unnecessary distraction.",1
"I really enjoy this app! It's a fun, satisfying way to keep track of time (and stay off my phone for a while!)",2
Molly keeps punching me cuz she sees yellow cars. I`m gonna be covered in bruises. I don`t like this game,0
"night out had 2 b put on hold 4 2 weeks coz i was so ill last nite, gutted! still had a nice nite tho  but whers the sun gone!",1
had plans with people but they cancelled...now what to do?,0
_Songs I know  Especially since the summer is such a boring TV time to begin with.,0
"Sorry to hear that.  If I didn`t already so much planned this weekend, I`d have considered going too.",0
Going to bed now...good night tweeters,2
"Sad I missed  going away party due to too much work, but I really am gonna miss that kid",0
"omds! holly steel, bless her!  x",2
chillin wassup ma?? ayo in cali my day just started idk where u r but u have a gud day YA diggg,2
"No problem. Unfortunately, I think it was just something I had to sort out on my own.",1
I need to get away. I wish I had money to go travel for a bit. I miss my east coast friends.,0
"hmm, anyone else have their iPhone`s earphones` grey rubber disintegrating?",1
haha...it the booomb,1
"7 hours. 7 hours of inkscape crashing, normally solid as a rock. 7 hours of LaTeX complaining at the slightest thing. I can't take any more.",0
Had the hottest and stressiest day at work  f the area manager. So happy to be going home!,1
wonders when all of these end... hay...  http://plurk.com/p/wy9wi,0
its so nice.. I LUV KELLY...she`s such an amazing singer  LUV HER,2
"_M Awww, our Mother`s day has been and gone :o(.  No work today, off out witht he camera in a little while, hopefully",1
My belly is speaking to me! I need food!,1
morning all!!! have a blessed day!!!,2
ARGH!! watching batman,1
Simple to use clean interface,2
"any ideas, tempat apa yang paling cocok? jupiter seru juga",1
http://tinyurl.com/c33ffv thats what im making for dinner very yummy,2
Doggone it! I only got an hour nap in  I really want some Ponderosa chicken wings!,1
Man accosts Roger Federer during French Open http://ff.im/3HCPT,1
"A couple of other guys did similar mods, so it may not have been mine that  saw. I think mine`s the best, but I`m biased",1
_M make sure you watch in HD,1
chapter 27... probably on monday. i still need more comments.,1
_lavish i told diamond to follow you. and why u aitn share the starburst,1
Mowing #6. I hate my lawn,0
shecky95   Happy Moms Day to u as well and many more to come,2
Just found out I can`t drink at this bar! Booo missing e1 at palomino`s! No cheers sad face,0
i`m gonna miss all the live Comet action tomorrow! i have to go take care of my cousins and they don`t have access to the interwebz,2
plz dont fall in love with tokyo and never come home,1
Oohh im very hardly managing it and its a disgusting app just a waste of time. Also it is not uninstalling.,0
My dog Nemo cause he wimpers every morning when I leave,1
ok .... Here 409 is a cleaning soln .... Blah.... Over and out,1
"Absolutely no mention of paying to use this app until you've downloaded it and signed up. Too bad, it looked pretty.",0
Lucky you...my day has gone by with large amount of boredom...and a little stress. The detalis can get a bit gruesome,0
Trying to recover photos after a problem between Windows and my XD card. Result: shots are all half visible  **** Microsoft...,0
"happy mothers day.  oh and no i havent read it yet, will do now",2
Good reminder app fir personal and professional use i used the free version and am happy with it. Takes a couple if days to get used to although the UI is quite simple.,2
check out my twitpic telling people to buy your album!  http://www.twitpic.com/4jhn7,1
"Eat it, it`s good for you",2
"why not?  its the most retarded thing someone could do at their 16th, and you know me- I like to be retarded. 8(",1
probably why he`s still married to Joan perhaps?,1
oh no! I just crashed my ball pump,0
my friday feels boring too. no time for fun today and not so much in the mood for it either,0
"I love how simple this app is. I've tried full GTD systems, which are too complicated for me. By keeping things simple, this app forces you to prioritize. I don't need hundreds of tasks organized in a hierarchy, just a simple app to keep my goals in sight. This app does it with a beautiful easy-to-read interface. Tip: You have to be creative with the sorting order to make it work for you. For example, I sort my today list by: 1. Priority; 2. Habits first. 3. Time. It works beautifully for me.",2
cowering from pain,0
one week till exam block,1
Love the app. Would love a version for Windows/Chrome to use on PC. Also I bought a premium version and now when I opened the app after 4 months it has reset itself to the non-premium version.,0
"Pretty good, only issue I noticed is that if you undo claiming a reward that has its price increase each claim it can give you extra coins back. Aside from that, a lifetime purchase option would be nice (I try to avoid subscriptions where possible, so I'm sticking with using this for free for now), and an option to hide the parts that require a subscription instead of showing them but asking you to pay when you click them would be nice. (e.g. so the calendar doesn't even show up on the bottom).",2
Welcome  #Follow #Freude,1
My hair dresser passed away yesterday from breast cancer  She was the greatest hair dresser I`d ever been to!,1
4th may officially announced as `bad luck day` ..,0
I first installed this app on an older tablet where the performance was an issue. Since I have installed it on my smartphone it has performed above average.,2
lol thanks!there scary to wear though,1
Delete imformation I had typed in. Didn't understand why it kept taking me to my google calendar,2
Just realized it is friday and b/c of a party I don`t get to go racing.,1
maybe tonights the night to pick it up again?,1
thanks! You`re the first one to wish me a happy mother`s day,2
Not yet... sorry,0
my boss is bullying me...,0
"Would love to be able to remove tags that already exist, or at least edit them. I'd like to be able to use different icons and colors for specific named tags that already exist. And if I make any mistakes on a new one, it's permanent.",2
would love to hear all of this from a Nokia perspective...,2
"outta the shower, too bad justin couldn`t spend the night.  haha",0
LOL.  **BLows Kiss** did u Catch it daddY ??.. neways im chillin hun and u i see u up early have u been a sleep,2
at home sick,0
Were getting old Donny. I got one starting high school next yr and one going into the 7th. Where have the years gone?!,1
Still raining here in The Bay...I forget what sunshine looks like !,0
hey girl i just sent ya a message on Myspace,1
"Great visualization of my day , but feel there's a little too much at once, maybe more options to toggle parts - widget is the best part",2
_coza  Yep. Live and learn,1
"I want too soo bad, I hate missing GUMBO, but I have a shoot tommorrow that I have to be at for 8:30.  So No GUMBO for me....",0
"Like the app so far...but I went into the settings and changed the appearance of my ""Standard View"" to Month...yet everytime I open the app...the standard view shows Day instead of Month.",1
**** week all **** week  off to the gym now with the worst headache.,0
I`m going to miss my iMac so much over the next month.,0
Just try to do your best. I hope you don`t get laid off.,2
I would like a + button easy to access when I open the app in order to add a quick reminder. I don't get the concept of 'my day'. I find annoying that you can't set up the deadline and reminder I one go.,1
"I forwarded an email about a cool science event in Canberra, and a friend thought it was in Sydney and trekked out to the wrong place",0
GAH! I got some of your songs off itunes  I`m so happy! They`re SO AWESOME!!! keep it up!,2
or least for the firmware upgrade. just buying some time until I get my tax return really,1
No u miss me !!!!! LOL,0
"err you can turn on optimized js+css & caching once we deploy the thing, but I hear what you`re saying",1
doesnt work already,0
dont listen..he do him..but I tried not taking a nap yesterday and I still was up til 1am and than I got up at 7am,1
It is possible to frown while eating a Frosty,1
Keeps me on track!,2
"App didn't sync at all !!! I lost almost 6 months and it turned out all users had the same issue and requested a refund, I need my money or solve it now this is cheating",0
"quitting my beloved job... having a long luvly  vacation at Koh Tao (turtle island), south of Thailand... SEA, SAND, SUN...WANNA JOIN ME?",2
On my way to lake geneva and I miss my laura,0
@_erica /hugs those are the worst. Mine used to be really bad on the first day..sometimes can`t even get out of bed.,0
ahh i love u! u got a twitterrr,2
Don`t leave forever! We`ll miss you too much,0
"lol I hear you, I think I watched about 2 - 3 different movies, when I should have been getting work done.  I`ll ttyl girl",1
"Switched from Wunderlist and the widget will occasionally not load the contents. Sometimes it works, sometimes it doesn't. Very frustrating to use. Wunderlist never had any of these problems.",0
Has finally mastered the art to uploading a photo on said Twitter. You can no longer assume I`m a heffer,1
what happened? I missed 4 hours of updates,1
"MISS YOU TOO! Yes, I will  I`m usually free pag after dinner. Rarely during the day. Basta text text",1
"Not a bad app pretty good, got a few things organized with it.",1
I day til NYC!!!! and the journey soon begins!!! Music baby,1
"I previously gave 5 stars. New feature forces 1 star. ""When you view a project, you'll no longer see all the tasks in its sub-projects."" is TERRIBLE. please allow it as an option or revert! I set up all my stores (Costco, Walmart, etc.) now there is NO WAY TO LOOK AT MY ENTIRE SHOPING LIST!  I know I could drag sub tasks, but... 1. It's too easy to complete the parent task thus completing all child tasks. Not good...  2. Moving tasks from one parent task to another is also very dif",0
I`m still pumped from the concert saturday. 17/7/09 here i come,0
"Went to get dog from vets, theyve stitched her ear, charged us for it but she still bleeds like a waterfall everytime she moves. D: WHY!",0
"Hey the letter I sent finally came back today, ill stuff its contents in with the other letter and send it off to you tomorrow",1
is Jay Leno`s last show tonight,1
_joy it`s entirely possible,2
Florida should be nice.,2
_O_C I`m seriously screwed  I haven`t studied at all!!!! :`(,0
"also: is there a strategic IT plan that maps to the bus strategic needs, that deliver value over time? No more waterfall",1
"oo. and studied today outside after having a ben+jerry`s.. wearing a sundress, hopefully didn`t get an awkward tan line.. haha!",2
Amazing user intrrface,2
i hate it,0
Right on! Pull up a chair and welcome,2
"Playing at THE HAVEN tonight with Cassandra Wilcox, Patrick Bell, Ben Bloss, & Bucket of Nails! Doors are at 8pm. 21+: $6, Under 21: $8!",1
whohoo!  Erin just got accepted to Ottawa U nursing school at the Algonquin Pembroke campus.  I just may get my girl back,2
My generation is too **** apathetic to party down in the desert. 30+ knows how to have fun and my age group is generation myspace?,0
There`s also a fairly recent (w/in past 10 years) quasi-sequel. Plot not as good but v. pretty in terms of art.,1
Got my new phone - now to program everything since my old one had no memory card like this one,1
Sorting out Twitter issues....very frustrated that you can`t talk to someone and they respond slowly to issues - capacity the challenges,0
"really no callender view without premium? Like really bro other apps do that for free so I think I'll just use one of those apps instead, I'd get it if it was a one time purchase like a DLC in a video game but a 2,99€ monthly subscription? that's just ludicrous",0
"Did a historical Jesus ever exist? Im finding it hard to prove, its all hearsay accounts ... it bugs me ...",0
"@_Marguerite Yup, that`s Dianne and Claudia.  Dianne is new to Tweetville, Claudia has been on a while but not active here",1
i`m varnishing my nails baby-blue now...,1
got back from the embassy; missing one paper  go again on Monday!!!good luck me!!!,2
Reese`s pieces ily,2
Lot of difficult methods to organize.🙅‍♂️,1
"'Next time, I'll call myself Nike'",1
